index,facility_name,source_facility_type,odhf_facility_type,provider,unit,street_no,street_name,postal_code,city,province,source_format_str_address,CSDname,CSDuid,Pruid,latitude,longitude,wait_time
S1380,CENTRE DE ReADAPTATION EN DeFICIENCE PHYSIQUE DE SAINT-JEAN-SUR-RICHELIEU,"CRDPA, CRDPM",Ambulatory health care services,Province of Quebec,,383,boulevard du seminaire nord,J3B 8C5,saint-jean-sur-richelieu,qc,"383, boulevard du Seminaire Nord",Saint-Jean-sur-Richelieu,2456083,24,45.311353,-73.263707,127
S663,CENTRE DE SERVICES AMBULATOIRES ET INSTITUT NAZARETH ET LOUIS-BRAILLE DU SeMINAIRE NORD,"CHSGS, CRDPV",Hospitals,Province of Quebec,,383,boulevard du seminaire nord,J3B 8C5,saint-jean-sur-richelieu,qc,"383, boulevard du Seminaire Nord, burea",Saint-Jean-sur-Richelieu,2456083,24,45.311353,-73.263707,71
5661,the Palace,long-term care home,Nursing and residential care facilities,Province of Ontario,,92,centre street,K0C 1A0,alexandria,on,,North Glengarry,3501050,35,45.31136778,-74.63263588,11
S439,CHSLD DE SAINT-JEAN-SUR-RICHELIEU,CHSLD,Nursing and residential care facilities,Province of Quebec,,40,rue labreche,J3B 0J3,saint-jean-sur-richelieu,qc,"40, rue Labreche",Saint-Jean-sur-Richelieu,2456083,24,45.311579,-73.261495,208
3967,Casselman Satellite Centre,mental health and addiction organization,Hospitals,Province of Ontario,,710,rue principale,K0A 1M0,casselman,on,,Casselman,3502044,35,45.31256166,-75.08610963,269
3567,Forest Hill,long-term care home,Nursing and residential care facilities,Province of Ontario,,6501,campeau drive,K2K 3E9,ottawa,on,,Ottawa,3506008,35,45.31439133,-75.9096673,125
S1436,CENTRE DE ReADAPTATION POUR LES JEUNES EN DIFFICULTe D'ADAPTATION VAL-DU-LAC,CRJDA,Nursing and residential care facilities,Province of Quebec,,8475,chemin blanchette,J1N 3A3,sherbrooke,qc,"8475, chemin Blanchette",Sherbrooke,2443027,24,45.314487,-72.021006,153
S1226,CLSC DE BEAUHARNOIS,CLSC,Ambulatory health care services,Province of Quebec,,142,rue saint-laurent,J6N 1V9,beauharnois,qc,"142, rue Saint-Laurent",Beauharnois,2470022,24,45.31471,-73.877738,88
S1397,CENTRE DE PROTECTION ET DE ReADAPTATION POUR LES JEUNES EN DIFFICULTe D'ADAPTATION DE SAINT-JEAN-SUR-RICHELIEU,CRJDA,Nursing and residential care facilities,Province of Quebec,,145,boulevard saint-joseph,J3B 1W5,saint-jean-sur-richelieu,qc,"145, boulevard Saint-Joseph, bureau 200-",Saint-Jean-sur-Richelieu,2456083,24,45.315159,-73.259125,69
4896,Red Oak Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,3501,campeau drive,K2K 0C1,ottawa,on,,Ottawa,3506008,35,45.31605973,-75.9006471,68
2405,ReSIDENCE ST. FRANcOIS,retirement home,Nursing and residential care facilities,Province of Ontario,,790,rue principale,K0A 1M0,casselman,on,,Casselman,3502044,35,45.31639206,-75.09025213,106
5050,Robertson House,retirement home,Nursing and residential care facilities,Province of Ontario,,1,mill hill road,K2H 9L6,ottawa,on,,Ottawa,3506008,35,45.31732153,-75.84312538,89
3292,Country Moments Retirement Home,retirement home,Nursing and residential care facilities,Province of Ontario,,185,lakewood park road,P1H 1Y7,huntsville,on,,Huntsville,3544042,35,45.31887878,-79.24437549,117
S794,SERVICES DE JOUR MARIBRO,CRDITED,Ambulatory health care services,Province of Quebec,,610,boulevard industriel,J3B 7X4,saint-jean-sur-richelieu,qc,"610, boulevard Industriel",Saint-Jean-sur-Richelieu,2456083,24,45.319643,-73.285414,298
S1760,CENTRE D'ACTIVITeS DE JOUR DORCHESTER,CRDITED,Ambulatory health care services,Province of Quebec,,640,rue dorchester,J3B 5A4,saint-jean-sur-richelieu,qc,"640, rue Dorchester",Saint-Jean-sur-Richelieu,2456083,24,45.32016,-73.270173,123
4464,Nepean Support Services for Seniors and Adults with Physical Disabilities,community support service,Ambulatory health care services,Province of Ontario,,3865,richmond road,K2H 5C1,ottawa,on,,Ottawa,3506008,35,45.321669,-75.8259923,87
S1150,CLSC DE BROMONT,CLSC,Ambulatory health care services,Province of Quebec,,82,boulevard de bromont,J2L 2K3,bromont,qc,"82, boulevard de Bromont",Bromont,2446078,24,45.323273,-72.646413,17
3093,Chartwell Stillwater Creek Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,2018,robertson road,K2H 1C6,ottawa,on,,Ottawa,3506008,35,45.32345073,-75.82748427,90
S924,CENTRE DE SERVICES DE SANTe POUR LES PERSONNES SANS DOMICILE FIXE DE SAINT-JEAN-SUR-RICHELIEU,CHSGS,Hospitals,Province of Quebec,,576,rue champlain,J3B 6X1,saint-jean-sur-richelieu,qc,"576, rue Champlain",Saint-Jean-sur-Richelieu,2456083,24,45.323782,-73.26436,265
5543,Symphony Senior Living Kanata,retirement home,Nursing and residential care facilities,Province of Ontario,,27,weaver crescent,K2K 2Z8,ottawa,on,,Ottawa,3506008,35,45.32386803,-75.9241396,261
S1509,SIeGE SOCIAL,CRDITED,Ambulatory health care services,Province of Quebec,,315,rue macdonald,J3B 8J3,saint-jean-sur-richelieu,qc,"315, rue MacDonald, bureau 105",Saint-Jean-sur-Richelieu,2456083,24,45.325955,-73.265749,71
3530,Fairvern Nursing Home,long-term care home,Nursing and residential care facilities,Province of Ontario,,14,mill street,P1H 2A4,huntsville,on,,Huntsville,3544042,35,45.32656618,-79.21252868,280
4542,North Muskoka,nurse practitioner led clinic,Ambulatory health care services,Province of Ontario,,5,centre street,P1H 2C1,huntsville,on,,Huntsville,3544042,35,45.32666278,-79.22062599,85
4229,Lynwood Park Lodge,retirement home,Nursing and residential care facilities,Province of Ontario,,1,eaton street,K2H 9P1,ottawa,on,,Ottawa,3506008,35,45.32671513,-75.81749627,111
5736,Thorncliffe Place Retirement Home,retirement home,Nursing and residential care facilities,Province of Ontario,,1,thorncliffe place,K2H 9N9,ottawa,on,,Ottawa,3506008,35,45.32877073,-75.81488957,113
S946,HoPITAL DU HAUT-RICHELIEU - CLINIQUE PeDIATRIQUE,CHSGS,Hospitals,Province of Quebec,,900,boulevard du seminaire nord,J3A 1C3,saint-jean-sur-richelieu,qc,"900, boulevard du Seminaire nord, suite",Saint-Jean-sur-Richelieu,2456083,24,45.3313016,-73.26815663,248
4832,Project Upstream Inc.,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,100,craig henry drive,K2G 5W3,ottawa,on,,Ottawa,3506008,35,45.33240924,-75.77037505,24
S313,HoPITAL DU HAUT-RICHELIEU,CHSGS,Hospitals,Province of Quebec,,920,boulevard du seminaire nord,J3A 1B7,saint-jean-sur-richelieu,qc,"920, boulevard du Seminaire Nord",Saint-Jean-sur-Richelieu,2456083,24,45.332523,-73.270212,22
2211,Canso Seaside Manor,nursing home,Nursing and residential care facilities,Province of Nova Scotia,,1748,union street,B0H 1H0,canso,ns,,Guysborough,1213004,12,45.33262821,-60.98400465,47
5875,Valley Stream Manor,retirement home,Nursing and residential care facilities,Province of Ontario,,2,valley stream drive,K2H 0A5,ottawa,on,,Ottawa,3506008,35,45.33278774,-75.80368607,235
2240,Eastern Memorial Hospital,general,Hospitals,Public Health Agency of Canada,,1746,union st,B0H 1H0,canso,ns,1746 union st. canso ns b0h 1h0,Guysborough,1213004,12,45.3329637,-60.9838126,43
2596,Bariatric Medical Institute Inc - Css,community support service,Ambulatory health care services,Province of Ontario,,575,west hunt club road,K2G 5W5,ottawa,on,,Ottawa,3506008,35,45.33352244,-75.72851974,55
4452,Muskoka Seniors Home Assistance,community support service,Ambulatory health care services,Province of Ontario,,76,king william street,P1H 1E4,huntsville,on,,Huntsville,3544042,35,45.33460128,-79.20581248,68
4860,Queensway Carleton Hospital,general,Hospitals,Public Health Agency of Canada,,3045,baseline rd,K2H 8P4,ottawa,on,3045 baseline rd. ottawa on k2h 8p4,Ottawa,3506008,35,45.3350269,-75.8069842,79
S1043,CLSC DE LA VALLeE-DES-FORTS,CLSC,Ambulatory health care services,Province of Quebec,,978,boulevard du seminaire nord,J3A 1E5,saint-jean-sur-richelieu,qc,"978, boulevard du Seminaire Nord",Saint-Jean-sur-Richelieu,2456083,24,45.335702,-73.269409,110
2224,Chignecto Manor,residential care facility,Nursing and residential care facilities,Province of Nova Scotia,,24,bayview manor road,B0M 1A0,advocate harbour,ns,,"Cumberland, Subd. A",1211001,12,45.33572452,-64.77821416,153
4451,Muskoka Landing,long-term care home,Nursing and residential care facilities,Province of Ontario,,65,rogers cove drive,P1H 2L9,huntsville,on,,Huntsville,3544042,35,45.33624348,-79.20221468,283
3083,Chartwell Rogers Cove Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,4,coveside drive,P1H 2J9,huntsville,on,,Huntsville,3544042,35,45.33668128,-79.19980138,35
S321,CENTRE DE ReADAPTATION EN DePENDANCE DE SAINT-JEAN-SUR-RICHELIEU,CRD,Nursing and residential care facilities,Province of Quebec,,1025,boulevard du seminaire nord,J3A 1R7,saint-jean-sur-richelieu,qc,"1025, boulevard du Seminaire Nord",Saint-Jean-sur-Richelieu,2456083,24,45.337344,-73.26764,154
2368,Townsview Estates,residential care facility,Nursing and residential care facilities,Province of Nova Scotia,,310,abenaki road,B2N 5Z5,millbrook 27,ns,,Millbrook 27,1210003,12,45.33779325,-63.30136407,91
S945,HoPITAL DU HAUT-RICHELIEU - CLINIQUE SUIVI DE GROSSESSE,CHSGS,Hospitals,Province of Quebec,,1055,boulevard du seminaire nord,J3A 1R7,saint-jean-sur-richelieu,qc,"1055, boulevard du Seminaire nord, suit",Saint-Jean-sur-Richelieu,2456083,24,45.3382748,-73.26773938,223
S892,CENTRE DE SERVICES AMBULATOIRES ET GROUPE DE MeDECINE DE FAMILLE UNIVERSITAIRE DE SAINT-JEAN-SUR-RICHELIEU,CHSGS,Hospitals,Province of Quebec,,1225,rue douglas,J2W 0J2,saint-jean-sur-richelieu,qc,"1225, rue Douglas",Saint-Jean-sur-Richelieu,2456083,24,45.340041,-73.284159,54
S548,CHSLD GERTRUDE-LAFRANCE,CHSLD,Nursing and residential care facilities,Province of Quebec,,150,boulevard saint-luc,J3A 1G2,saint-jean-sur-richelieu,qc,"150, boulevard Saint-Luc",Saint-Jean-sur-Richelieu,2456083,24,45.340085,-73.280874,231
3034,Chartwell Muskoka Traditions Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,16,legacy lane,P1H 0B1,huntsville,on,,Huntsville,3544042,35,45.34061968,-79.22595369,298
4113,Lakeland Long Term Care,long-term care home,Nursing and residential care facilities,Province of Ontario,,6,albert street,P2A 3A4,parry sound,on,,Parry Sound,3549032,35,45.3407019,-80.0176609,269
6027,West Parry Sound Health Centre,general,Hospitals,Public Health Agency of Canada,,6,albert st,P2A 3A4,parry sound,on,6 albert st. parry sound on p2a 3a4,Parry Sound,3549032,35,45.340743,-80.016767,37
S1701,SANTE COURVILLE DE WATERLOO,CHSLD,Nursing and residential care facilities,Province of Quebec,,5305,avenue courville,J0E 2N0,waterloo,qc,"5305, avenue Courville",Waterloo,2447025,24,45.341137,-72.506162,181
3296,Country View Lodge,retirement home,Nursing and residential care facilities,Province of Ontario,,4676,darks side road,K0A 2X0,pakenham,on,,Mississippi Mills,3509030,35,45.34114702,-76.28200362,234
S871,CHSLD DE WATERLOO,CHSLD,Nursing and residential care facilities,Province of Quebec,,5300,avenue courville,J0E 2N0,waterloo,qc,"5300, avenue Courville",Waterloo,2447025,24,45.341389,-72.505134,55
5617,the Friends,community support service,Ambulatory health care services,Province of Ontario,,27,forest street,P2A 2R2,parry sound,on,,Parry Sound,3549032,35,45.34207864,-80.02646965,25
4899,Redwoods Retirement,retirement home,Nursing and residential care facilities,Province of Ontario,,2604,draper avenue,K2H 7A1,ottawa,on,,Ottawa,3506008,35,45.34226624,-75.78929286,184
S1488,CENTRE MULTISERVICES DE SANTe ET DE SERVICES SOCIAUX DE WATERLOO,CRDITED,Ambulatory health care services,Province of Quebec,,400,rue bernard,J0E 2N0,waterloo,qc,"400, rue Bernard",Waterloo,2447025,24,45.342382,-72.537661,71
2635,Belvedere Heights,long-term care home,Nursing and residential care facilities,Province of Ontario,,21,belvedere avenue,P2A 2A2,parry sound,on,,Parry Sound,3549032,35,45.34272524,-80.03862375,103
3188,City View Retirement Community,retirement home,Nursing and residential care facilities,Province of Ontario,,151,meadowlands drive w,K2G 2S3,ottawa,on,,Ottawa,3506008,35,45.34284694,-75.75549625,144
4763,Peter d. Clark Centre,long-term care home,Nursing and residential care facilities,Province of Ontario,,9,meridian place,K2G 6P8,ottawa,on,,Ottawa,3506008,35,45.34293864,-75.76125205,184
2508,Amelie Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,3866,albion road,K1T 1B3,ottawa,on,,Ottawa,3506008,35,45.34295944,-75.63716051,53
4443,Muskoka / Parry Sound Sexual Assault Services,mental health and addiction organization,Ambulatory health care services,Province of Ontario,,17,james street,P2A 1T4,parry sound,on,,Parry Sound,3549032,35,45.34299404,-80.03368725,272
4719,Parry Sound Family Health Team,family health team - contract,Ambulatory health care services,Province of Ontario,,60,bowes street,P2A 2L3,parry sound,on,,Parry Sound,3549032,35,45.34336314,-80.02034955,19
S703,CENTRE DE SERVICES AMBULATOIRES ET GROUPE DE MeDECINE DE FAMILLE UNIVERSITAIRE JARDINS-ROUSSILLON,CHSGS,Hospitals,Province of Quebec,,230,boulevard brisebois,J6K 0J6,chateauguay,qc,"230, boulevard Brisebois",Chateauguay,2467050,24,45.344176,-73.764139,80
S1233,CLSC DE WATERLOO,CLSC,Ambulatory health care services,Province of Quebec,,48,rue young,J0E 2N0,waterloo,qc,"48, rue Young",Waterloo,2447025,24,45.345208,-72.518674,270
5627,the in Community,community support service,Ambulatory health care services,Province of Ontario,,1150,morrison drive,K2H 8S9,ottawa,on,,Ottawa,3506008,35,45.34532504,-75.79757336,174
6009,West Carleton Fht,family health team - contract,Ambulatory health care services,Province of Ontario,,119,langstaff drive,K0A 1L0,ottawa,on,,Ottawa,3506008,35,45.34547103,-76.03186744,163
S335,HoPITAL ANNA-LABERGE,CHSGS,Hospitals,Province of Quebec,,200,boulevard brisebois,J6K 4W8,chateauguay,qc,"200, boulevard Brisebois",Chateauguay,2467050,24,45.345661,-73.763446,187
3168,City of Ottawa - Adult Day Programs,community support service,Ambulatory health care services,Province of Ontario,,100,constellation crescent w,K2A 4A4,ottawa,on,,Ottawa,3506008,35,45.34567414,-75.76391455,294
5020,Rideau Fht,family health team - contract,Ambulatory health care services,Province of Ontario,,3625,rivergate way,K1V 2A4,ottawa,on,,Ottawa,3506008,35,45.34576814,-75.69254663,230
2205,Bayview Memorial Health Centre,nursing home,Nursing and residential care facilities,Province of Nova Scotia,,3375,highway 209,B0M 1A0,advocate harbour,ns,,"Cumberland, Subd. A",1211001,12,45.3462119,-64.79483503,201
S578,ATELIER PSIS CHaTEAUGUAY,CRDITED,Ambulatory health care services,Ambulatory Health Care Services,,1200,boulevard ford,J6J 4Z2,chateauguay,qc,"1200, boulevard Ford",Chateauguay,2467050,24,45.346831,-73.69145,189
5481,Stirling Park Retirement Community,retirement home,Nursing and residential care facilities,Province of Ontario,,310,titan private,K2G 0B1,ottawa,on,,Ottawa,3506008,35,45.34708554,-75.73052644,86
6071,Windsor Park Manor,retirement home,Nursing and residential care facilities,Province of Ontario,,990,hunt club road,K1V 8S8,ottawa,on,,Ottawa,3506008,35,45.34816174,-75.65878612,56
2363,the Mira,nursing home,Nursing and residential care facilities,Province of Nova Scotia,,426,young st,B2N 7B1,truro,ns,,Truro,1210006,12,45.34816341,-63.27478112,184
3079,Chartwell Riverpark Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,1,corkstown road,K2H 1B6,ottawa,on,,Ottawa,3506008,35,45.34839464,-75.82177497,73
2992,Chartwell Bridlewood Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,3998,bridle path drive,L1T 4H4,ottawa,on,,Ottawa,3506008,35,45.34850954,-75.64630022,173
2227,Colchester East Hants Health Centre,regional,Ambulatory health care services,Province of Nova Scotia,,600,abenaki road,B2X 1S3,truro,ns,,Truro,1210006,12,45.349105,-63.303475,145
5665,the Ravines,retirement home,Nursing and residential care facilities,Province of Ontario,,626,prado private,K2E 0B3,ottawa,on,,Ottawa,3506008,35,45.34970994,-75.70643374,73
5666,the Ravines Seniors' Suites,retirement home,Nursing and residential care facilities,Province of Ontario,,636,prado private,K2E 0B6,ottawa,on,,Ottawa,3506008,35,45.34980534,-75.70601283,143
2221,Cedarstone Enhanced Care Limited,nursing home,Nursing and residential care facilities,Province of Nova Scotia,,378,young st,B2N 7H2,truro,ns,,Truro,1210006,12,45.35048296,-63.27590922,188
5193,Serenity House Inc.,mental health and addiction organization,Nursing and residential care facilities,Province of Ontario,,103,leopolds drive,K1V 7E2,ottawa,on,,Ottawa,3506008,35,45.35245904,-75.69600033,196
3022,Chartwell Kanata Retirement Residence,retirement home,Nursing and residential care facilities,Province of Ontario,,20,shirleys brook drive,K2K 2W8,ottawa,on,,Ottawa,3506008,35,45.35276403,-75.92250971,79
3144,Ottawa Children’s Coordinated Access & Referral to Services,mental health and addiction organization,Ambulatory health care services,Province of Ontario,,2675,queensview drive,K2B 8K2,ottawa,on,,Ottawa,3506008,35,45.35305824,-75.78762576,204
4149,Landmark Court,retirement home,Nursing and residential care facilities,Province of Ontario,,140,darlington private,K1V 0X7,ottawa,on,,Ottawa,3506008,35,45.35328584,-75.66901942,98
S1506,CHSLD DE CHaTEAUGUAY,CHSLD,Nursing and residential care facilities,Province of Quebec,,95,chemin de la haute-riviere,J6K 3P1,chateauguay,qc,"95, chemin de la Haute-Riviere",Chateauguay,2467050,24,45.353456,-73.741938,268
3514,Extendicare Starwood,long-term care home,Nursing and residential care facilities,Province of Ontario,,114,starwood road,K2G 3N5,ottawa,on,,Ottawa,3506008,35,45.35366004,-75.75058715,229
S389,CENTRE DE ReADAPTATION EN DePENDANCE DE SAINT-PHILIPPE,CRD,Nursing and residential care facilities,Province of Quebec,,6,rue foucreault,J0L 2K0,saint-philippe,qc,"6, rue Foucreault",Saint-Philippe,2467010,24,45.354185,-73.477623,163
